OrderNumber,InventoryStatus,PaymentStatus,Customer,ContactName,Phone,Email,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingCountry,BillingPostalCode,BillingAddressRemarks,ShipToCompanyName,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingCountry,ShippingPostalCode,ShippingAddressRemarks,CurrencyCode,ExchangeRate,NonCustomerCost,OrderDate,OrderRemarks,Freight,InvoicedDate,DueDate,DatePaid,AmountPaid,RequestedShipDate,PONumber,SalesRep,Location,PricingScheme,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,Sales Type,Sales Person,LPO Date,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled
SO-000313,Fulfilled,Paid,KUBWA GENERAL HOSPITAL,KUBWA GENERAL HOSPITAL,,info@kubwageneralhospital.com,Phase 4 Opposite GSS Kubwa Abuja ,"PHASE 4, KUBWA",KUBWA,ABUJA,NIGERIA,,,,Phase 4 Opposite GSS Kubwa Abuja ,"PHASE 4, KUBWA",KUBWA,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 10:47:14 AM,,,,6/7/2017 12:00:00 AM,,0,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"MYTHIC 18 CLEANING SOLUTION, 1L ","Mythic 18 CLEANING SOLUTION, HM18-007-1, EXP:2017/11",1,btl,0,0 %,0,,Taxable,False
SO-000313,Fulfilled,Paid,KUBWA GENERAL HOSPITAL,KUBWA GENERAL HOSPITAL,,info@kubwageneralhospital.com,Phase 4 Opposite GSS Kubwa Abuja ,"PHASE 4, KUBWA",KUBWA,ABUJA,NIGERIA,,,,Phase 4 Opposite GSS Kubwa Abuja ,"PHASE 4, KUBWA",KUBWA,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 10:47:14 AM,,,,6/7/2017 12:00:00 AM,,0,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,MYTHIC 18 LYSE 0.5L ,"Mythic 18 Cyanide free  Lytic Solution 0.5L, HM18-008-05",1,btl,0,0 %,0,,Taxable,False
SO-000313,Fulfilled,Paid,KUBWA GENERAL HOSPITAL,KUBWA GENERAL HOSPITAL,,info@kubwageneralhospital.com,Phase 4 Opposite GSS Kubwa Abuja ,"PHASE 4, KUBWA",KUBWA,ABUJA,NIGERIA,,,,Phase 4 Opposite GSS Kubwa Abuja ,"PHASE 4, KUBWA",KUBWA,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 10:47:14 AM,,,,6/7/2017 12:00:00 AM,,0,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"MYTHIC 18 DILUENT 10 L, 10 L ","MYTHIC 18 DILUENT 18 L, HM18-009-10, 18 L, EXP:2018/09",1,,0,0 %,0,,Taxable,False
SO-000313,Fulfilled,Paid,KUBWA GENERAL HOSPITAL,KUBWA GENERAL HOSPITAL,,info@kubwageneralhospital.com,Phase 4 Opposite GSS Kubwa Abuja ,"PHASE 4, KUBWA",KUBWA,ABUJA,NIGERIA,,,,Phase 4 Opposite GSS Kubwa Abuja ,"PHASE 4, KUBWA",KUBWA,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 10:47:14 AM,,,,6/7/2017 12:00:00 AM,,0,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"MYTHIC 18 FULLY AUTOMATED HEMATOLOGY ANALYSER, (Stocked Product)","MYTHIC 18 ANALYSER, M18OT, S/N: 100816-009362",1,,0,0 %,0,,Taxable,False
SO-000314,Fulfilled,Paid,KUJE GENERAL HOSPITAL,KUJE GENERAL HOSPITAL,,," Kuje, Abuja",KUJE,,ABUJA,NIGERIA,,,," Kuje, Abuja",KUJE,,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 10:56:28 AM, ERMA ANALYZERS WITH  SERIAL NUMBERS: 29480  WAS ALSO RETURNED AFTER REPAIR. ,,,,,0,,,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"ERMA DILUENT, 20 L ","ERMA Diluent, 10L",1,,0,0 %,0,,Taxable,False
SO-000314,Fulfilled,Paid,KUJE GENERAL HOSPITAL,KUJE GENERAL HOSPITAL,,," Kuje, Abuja",KUJE,,ABUJA,NIGERIA,,,," Kuje, Abuja",KUJE,,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 10:56:28 AM, ERMA ANALYZERS WITH  SERIAL NUMBERS: 29480  WAS ALSO RETURNED AFTER REPAIR. ,,,,,0,,,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"ERMA CLEANING SOLUTION HC-2, 1L ","ERMA Cleaning solution HC-2, 01-640-1, 1L",1,pcs.,0,0 %,0,,Taxable,False
SO-000314,Fulfilled,Paid,KUJE GENERAL HOSPITAL,KUJE GENERAL HOSPITAL,,," Kuje, Abuja",KUJE,,ABUJA,NIGERIA,,,," Kuje, Abuja",KUJE,,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 10:56:28 AM, ERMA ANALYZERS WITH  SERIAL NUMBERS: 29480  WAS ALSO RETURNED AFTER REPAIR. ,,,,,0,,,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"ERMA LYSING SOLUTION, 500 ML ","ERMA Lysing Solution, 01-640-2, 500 ml",1,pcs.,0,0 %,0,,Taxable,False
SO-000315,Fulfilled,Paid,UNIVERSITY OF ABUJA TEACHING HOSPITAL,UNIVERSITY OF ABUJA TEACHING HOSPITAL,,info@uath.gov.ng,University of Abuja Teaching Hospital,"P.M.B. 228, Gwagwalada",Gwagwalada,ABUJA,NIGERIA,,,,University of Abuja Teaching Hospital,"P.M.B. 228, Gwagwalada",Gwagwalada,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 11:13:25 AM,,,,6/7/2017 12:00:00 AM,,0,6/7/2017 12:00:00 AM,,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,SAMPLING,,,"TOTAL PROTEIN, 2X250 ",2X250,1,packs,0,0 %,0,,Taxable,False
SO-000315,Fulfilled,Paid,UNIVERSITY OF ABUJA TEACHING HOSPITAL,UNIVERSITY OF ABUJA TEACHING HOSPITAL,,info@uath.gov.ng,University of Abuja Teaching Hospital,"P.M.B. 228, Gwagwalada",Gwagwalada,ABUJA,NIGERIA,,,,University of Abuja Teaching Hospital,"P.M.B. 228, Gwagwalada",Gwagwalada,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 11:13:25 AM,,,,6/7/2017 12:00:00 AM,,0,6/7/2017 12:00:00 AM,,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,SAMPLING,,,"FIBRINOGEN, 5X2ML ",5x2ml,1,,0,0 %,0,,Taxable,False
SO-000315,Fulfilled,Paid,UNIVERSITY OF ABUJA TEACHING HOSPITAL,UNIVERSITY OF ABUJA TEACHING HOSPITAL,,info@uath.gov.ng,University of Abuja Teaching Hospital,"P.M.B. 228, Gwagwalada",Gwagwalada,ABUJA,NIGERIA,,,,University of Abuja Teaching Hospital,"P.M.B. 228, Gwagwalada",Gwagwalada,ABUJA,NIGERIA,,,NGN,1,,6/7/2017 11:13:25 AM,,,,6/7/2017 12:00:00 AM,,0,6/7/2017 12:00:00 AM,,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,SAMPLING,,,"IRON FERROZINE, 10X20ML ","IRON FERROZINE, FEFR-0250, 10x20ml",1,,0,0 %,0,,Taxable,False
